node_id,node_type,service_name,environment,region,zone,host_id,container_id,version,cpu_capacity,memory_capacity,replica_count,criticality,scenario_id,topology_id
node_17,notification_service,mesh_svc_17,production,us-east-1,us-east-1a,host-210,ct-4141,v3.6.0,2.0,32.0,2,critical,scen_000007,top_0007
node_18,recommendation_service,mesh_svc_18,production,us-east-1,us-east-1c,host-125,ct-1668,v1.1.0,16.0,8.0,2,critical,scen_000007,top_0007
node_19,notification_service,mesh_svc_19,production,us-east-1,us-east-1b,host-808,ct-9303,v3.0.0,4.0,8.0,4,medium,scen_000007,top_0007
node_20,payment_service,mesh_svc_20,production,us-east-1,us-east-1a,host-526,ct-3057,v1.9.0,8.0,16.0,1,medium,scen_000007,top_0007
node_21,container,mesh_svc_21,production,us-east-1,us-east-1b,host-859,ct-9662,v3.1.0,16.0,32.0,4,low,scen_000007,top_0007
node_22,recommendation_service,mesh_svc_22,production,us-east-1,us-east-1b,host-810,ct-4220,v1.2.0,8.0,8.0,4,critical,scen_000007,top_0007
node_23,recommendation_service,mesh_svc_23,production,us-east-1,us-east-1c,host-153,ct-1351,v3.1.0,4.0,64.0,3,critical,scen_000007,top_0007
node_24,redis,mesh_svc_24,production,us-east-1,us-east-1a,host-662,ct-6710,v2.9.0,4.0,32.0,5,low,scen_000007,top_0007
gw_01,api_gateway,api_gateway,production,us-west-2,us-west-2c,host-644,ct-9388,v1.9.0,8.0,16.0,3,critical,scen_000008,top_0008
auth_01,auth_service,auth_service,production,us-west-2,us-west-2c,host-771,ct-9640,v1.1.0,2.0,4.0,4,high,scen_000008,top_0008
order_01,order_service,order_service,production,us-west-2,us-west-2b,host-662,ct-1036,v2.3.0,16.0,16.0,2,critical,scen_000008,top_0008
pay_01,payment_service,payment_service,production,us-west-2,us-west-2b,host-312,ct-2475,v3.3.0,2.0,32.0,2,critical,scen_000008,top_0008
inv_01,inventory_service,inventory_service,production,us-west-2,us-west-2a,host-981,ct-5056,v3.8.0,8.0,16.0,2,high,scen_000008,top_0008
db_master,postgresql,postgresql,production,us-west-2,us-west-2a,host-520,ct-1443,v2.6.0,16.0,32.0,2,critical,scen_000008,top_0008
cache_01,redis,redis,production,us-west-2,us-west-2b,host-652,ct-8664,v3.6.0,4.0,32.0,1,high,scen_000008,top_0008
mq_01,kafka,kafka,production,us-west-2,us-west-2c,host-809,ct-2933,v2.3.0,16.0,4.0,5,high,scen_000008,top_0008
ecom_aux_1,user_service,user_service_1,production,us-west-2,us-west-2c,host-140,ct-7782,v1.4.0,16.0,8.0,2,low,scen_000008,top_0008
ecom_aux_2,user_service,user_service_2,production,us-west-2,us-west-2b,host-940,ct-8270,v1.8.0,8.0,4.0,5,low,scen_000008,top_0008
ecom_aux_3,user_service,user_service_3,production,us-west-2,us-west-2b,host-135,ct-7626,v3.2.0,4.0,4.0,5,low,scen_000008,top_0008
ecom_aux_4,user_service,user_service_4,production,us-west-2,us-west-2c,host-700,ct-3649,v1.8.0,16.0,4.0,3,low,scen_000008,top_0008
ecom_aux_5,user_service,user_service_5,production,us-west-2,us-west-2b,host-811,ct-2921,v2.2.0,8.0,8.0,2,low,scen_000008,top_0008
ecom_aux_6,user_service,user_service_6,production,us-west-2,us-west-2a,host-551,ct-9032,v3.7.0,16.0,32.0,3,low,scen_000008,top_0008
ecom_aux_7,user_service,user_service_7,production,us-west-2,us-west-2c,host-742,ct-5534,v3.4.0,2.0,4.0,5,low,scen_000008,top_0008
ecom_aux_8,user_service,user_service_8,production,us-west-2,us-west-2c,host-679,ct-5050,v1.3.0,16.0,8.0,2,low,scen_000008,top_0008
ecom_aux_9,user_service,user_service_9,production,us-west-2,us-west-2b,host-598,ct-8977,v3.7.0,4.0,16.0,3,low,scen_000008,top_0008
ingest_01,api_gateway,ingestion_gateway,production,ap-southeast-1,ap-southeast-1c,host-121,ct-9904,v2.4.0,16.0,4.0,3,critical,scen_000009,top_0009
kafka_broker,kafka,kafka,production,ap-southeast-1,ap-southeast-1c,host-679,ct-1450,v2.9.0,16.0,64.0,5,critical,scen_000009,top_0009
notif_01,notification_service,notification_service,production,ap-southeast-1,ap-southeast-1a,host-761,ct-3956,v2.6.0,2.0,64.0,5,high,scen_000009,top_0009
user_01,user_service,user_service,production,ap-southeast-1,ap-southeast-1b,host-770,ct-5298,v3.3.0,8.0,8.0,2,medium,scen_000009,top_0009
db_event,mysql,mysql,production,ap-southeast-1,ap-southeast-1b,host-983,ct-3159,v1.0.0,16.0,32.0,1,high,scen_000009,top_0009
consumer_1,web_service,kafka_consumer_1,production,ap-southeast-1,ap-southeast-1b,host-523,ct-3158,v2.0.0,4.0,4.0,5,low,scen_000009,top_0009
consumer_2,web_service,kafka_consumer_2,production,ap-southeast-1,ap-southeast-1b,host-979,ct-5362,v3.5.0,8.0,64.0,4,low,scen_000009,top_0009
consumer_3,web_service,kafka_consumer_3,production,ap-southeast-1,ap-southeast-1b,host-769,ct-3163,v2.9.0,2.0,32.0,3,low,scen_000009,top_0009
consumer_4,web_service,kafka_consumer_4,production,ap-southeast-1,ap-southeast-1c,host-289,ct-5794,v2.7.0,4.0,64.0,2,low,scen_000009,top_0009
consumer_5,web_service,kafka_consumer_5,production,ap-southeast-1,ap-southeast-1c,host-562,ct-2195,v1.0.0,8.0,16.0,1,low,scen_000009,top_0009
consumer_6,web_service,kafka_consumer_6,production,ap-southeast-1,ap-southeast-1c,host-612,ct-3671,v1.4.0,4.0,4.0,3,low,scen_000009,top_0009
consumer_7,web_service,kafka_consumer_7,production,ap-southeast-1,ap-southeast-1a,host-615,ct-8942,v2.1.0,8.0,64.0,2,low,scen_000009,top_0009
consumer_8,web_service,kafka_consumer_8,production,ap-southeast-1,ap-southeast-1a,host-540,ct-4526,v3.4.0,8.0,4.0,3,low,scen_000009,top_0009
consumer_9,web_service,kafka_consumer_9,production,ap-southeast-1,ap-southeast-1c,host-775,ct-9001,v3.8.0,16.0,32.0,3,low,scen_000009,top_0009
consumer_10,web_service,kafka_consumer_10,production,ap-southeast-1,ap-southeast-1a,host-149,ct-3450,v2.4.0,2.0,8.0,5,low,scen_000009,top_0009
consumer_11,web_service,kafka_consumer_11,production,ap-southeast-1,ap-southeast-1b,host-884,ct-6498,v2.8.0,16.0,8.0,4,low,scen_000009,top_0009
consumer_12,web_service,kafka_consumer_12,production,ap-southeast-1,ap-southeast-1b,host-976,ct-2057,v1.7.0,8.0,8.0,4,low,scen_000009,top_0009
consumer_13,web_service,kafka_consumer_13,production,ap-southeast-1,ap-southeast-1b,host-986,ct-4249,v3.0.0,2.0,64.0,4,low,scen_000009,top_0009
consumer_14,web_service,kafka_consumer_14,production,ap-southeast-1,ap-southeast-1a,host-409,ct-5018,v3.2.0,2.0,16.0,5,low,scen_000009,top_0009
consumer_15,web_service,kafka_consumer_15,production,ap-southeast-1,ap-southeast-1b,host-407,ct-4574,v3.0.0,8.0,64.0,3,low,scen_000009,top_0009
consumer_16,web_service,kafka_consumer_16,production,ap-southeast-1,ap-southeast-1c,host-250,ct-2773,v1.8.0,8.0,4.0,5,low,scen_000009,top_0009
consumer_17,web_service,kafka_consumer_17,production,ap-southeast-1,ap-southeast-1a,host-254,ct-5282,v1.1.0,2.0,32.0,5,low,scen_000009,top_0009
consumer_18,web_service,kafka_consumer_18,production,ap-southeast-1,ap-southeast-1c,host-230,ct-4155,v1.5.0,16.0,64.0,4,low,scen_000009,top_0009
consumer_19,web_service,kafka_consumer_19,production,ap-southeast-1,ap-southeast-1b,host-141,ct-5775,v1.1.0,4.0,8.0,2,low,scen_000009,top_0009
consumer_20,web_service,kafka_consumer_20,production,ap-southeast-1,ap-southeast-1a,host-408,ct-7654,v1.5.0,8.0,8.0,4,low,scen_000009,top_0009
consumer_21,web_service,kafka_consumer_21,production,ap-southeast-1,ap-southeast-1b,host-614,ct-1344,v3.9.0,2.0,16.0,4,low,scen_000009,top_0009
consumer_22,web_service,kafka_consumer_22,production,ap-southeast-1,ap-southeast-1a,host-746,ct-8079,v1.0.0,4.0,64.0,1,low,scen_000009,top_0009
consumer_23,web_service,kafka_consumer_23,production,ap-southeast-1,ap-southeast-1b,host-338,ct-2921,v2.8.0,2.0,32.0,1,low,scen_000009,top_0009
consumer_24,web_service,kafka_consumer_24,production,ap-southeast-1,ap-southeast-1b,host-151,ct-4496,v3.4.0,16.0,16.0,3,low,scen_000009,top_0009
consumer_25,web_service,kafka_consumer_25,production,ap-southeast-1,ap-southeast-1a,host-177,ct-5307,v2.7.0,2.0,32.0,5,low,scen_000009,top_0009
consumer_26,web_service,kafka_consumer_26,production,ap-southeast-1,ap-southeast-1c,host-789,ct-9609,v2.9.0,4.0,4.0,3,low,scen_000009,top_0009
consumer_27,web_service,kafka_consumer_27,production,ap-southeast-1,ap-southeast-1b,host-290,ct-5830,v3.6.0,4.0,16.0,2,low,scen_000009,top_0009
consumer_28,web_service,kafka_consumer_28,production,ap-southeast-1,ap-southeast-1b,host-148,ct-5987,v3.6.0,8.0,16.0,1,low,scen_000009,top_0009
ingest_01,api_gateway,ingestion_gateway,production,ap-southeast-1,ap-southeast-1c,host-701,ct-9342,v1.1.0,8.0,64.0,5,critical,scen_000010,top_0010
kafka_broker,kafka,kafka,production,ap-southeast-1,ap-southeast-1b,host-115,ct-5143,v1.9.0,4.0,32.0,1,critical,scen_000010,top_0010
notif_01,notification_service,notification_service,production,ap-southeast-1,ap-southeast-1b,host-320,ct-4751,v3.3.0,8.0,32.0,5,high,scen_000010,top_0010
user_01,user_service,user_service,production,ap-southeast-1,ap-southeast-1a,host-918,ct-7042,v2.3.0,4.0,64.0,2,medium,scen_000010,top_0010
db_event,mysql,mysql,production,ap-southeast-1,ap-southeast-1b,host-805,ct-3689,v1.7.0,16.0,64.0,5,high,scen_000010,top_0010
consumer_1,web_service,kafka_consumer_1,production,ap-southeast-1,ap-southeast-1a,host-218,ct-7325,v3.8.0,16.0,16.0,1,low,scen_000010,top_0010
consumer_2,web_service,kafka_consumer_2,production,ap-southeast-1,ap-southeast-1b,host-545,ct-3002,v1.5.0,4.0,8.0,1,low,scen_000010,top_0010
consumer_3,web_service,kafka_consumer_3,production,ap-southeast-1,ap-southeast-1a,host-309,ct-3809,v1.3.0,4.0,16.0,3,low,scen_000010,top_0010
consumer_4,web_service,kafka_consumer_4,production,ap-southeast-1,ap-southeast-1b,host-648,ct-4690,v2.1.0,16.0,4.0,3,low,scen_000010,top_0010
consumer_5,web_service,kafka_consumer_5,production,ap-southeast-1,ap-southeast-1a,host-263,ct-1014,v3.2.0,8.0,8.0,5,low,scen_000010,top_0010
consumer_6,web_service,kafka_consumer_6,production,ap-southeast-1,ap-southeast-1c,host-203,ct-4663,v3.7.0,16.0,16.0,3,low,scen_000010,top_0010
consumer_7,web_service,kafka_consumer_7,production,ap-southeast-1,ap-southeast-1c,host-279,ct-7391,v3.9.0,16.0,8.0,1,low,scen_000010,top_0010
consumer_8,web_service,kafka_consumer_8,production,ap-southeast-1,ap-southeast-1c,host-875,ct-6637,v1.3.0,16.0,32.0,2,low,scen_000010,top_0010
consumer_9,web_service,kafka_consumer_9,production,ap-southeast-1,ap-southeast-1b,host-975,ct-3209,v2.1.0,8.0,8.0,2,low,scen_000010,top_0010
consumer_10,web_service,kafka_consumer_10,production,ap-southeast-1,ap-southeast-1b,host-851,ct-3057,v2.9.0,16.0,16.0,5,low,scen_000010,top_0010
consumer_11,web_service,kafka_consumer_11,production,ap-southeast-1,ap-southeast-1a,host-557,ct-7574,v3.3.0,2.0,16.0,2,low,scen_000010,top_0010
consumer_12,web_service,kafka_consumer_12,production,ap-southeast-1,ap-southeast-1a,host-965,ct-4726,v1.0.0,16.0,64.0,4,low,scen_000010,top_0010
ingest_01,api_gateway,ingestion_gateway,production,us-west-2,us-west-2a,host-584,ct-6103,v1.1.0,8.0,32.0,3,critical,scen_000011,top_0011
kafka_broker,kafka,kafka,production,us-west-2,us-west-2b,host-766,ct-3725,v1.3.0,16.0,8.0,2,critical,scen_000011,top_0011
notif_01,notification_service,notification_service,production,us-west-2,us-west-2b,host-791,ct-4418,v3.3.0,8.0,64.0,2,high,scen_000011,top_0011
user_01,user_service,user_service,production,us-west-2,us-west-2b,host-366,ct-3031,v2.2.0,8.0,16.0,4,medium,scen_000011,top_0011
db_event,mysql,mysql,production,us-west-2,us-west-2c,host-139,ct-6290,v1.9.0,2.0,32.0,1,high,scen_000011,top_0011
consumer_1,web_service,kafka_consumer_1,production,us-west-2,us-west-2b,host-100,ct-4260,v3.2.0,2.0,16.0,5,low,scen_000011,top_0011
consumer_2,web_service,kafka_consumer_2,production,us-west-2,us-west-2b,host-172,ct-6731,v2.7.0,16.0,64.0,5,low,scen_000011,top_0011
consumer_3,web_service,kafka_consumer_3,production,us-west-2,us-west-2c,host-496,ct-1530,v3.4.0,2.0,16.0,2,low,scen_000011,top_0011
consumer_4,web_service,kafka_consumer_4,production,us-west-2,us-west-2b,host-419,ct-8686,v3.4.0,8.0,8.0,3,low,scen_000011,top_0011
consumer_5,web_service,kafka_consumer_5,production,us-west-2,us-west-2b,host-465,ct-2291,v2.1.0,4.0,64.0,4,low,scen_000011,top_0011
consumer_6,web_service,kafka_consumer_6,production,us-west-2,us-west-2a,host-381,ct-1284,v1.9.0,2.0,8.0,2,low,scen_000011,top_0011
consumer_7,web_service,kafka_consumer_7,production,us-west-2,us-west-2c,host-352,ct-6352,v1.8.0,16.0,64.0,1,low,scen_000011,top_0011
consumer_8,web_service,kafka_consumer_8,production,us-west-2,us-west-2b,host-517,ct-5832,v2.0.0,16.0,64.0,4,low,scen_000011,top_0011
consumer_9,web_service,kafka_consumer_9,production,us-west-2,us-west-2b,host-108,ct-4659,v3.0.0,16.0,16.0,2,low,scen_000011,top_0011
consumer_10,web_service,kafka_consumer_10,production,us-west-2,us-west-2a,host-669,ct-3237,v3.6.0,16.0,4.0,5,low,scen_000011,top_0011
consumer_11,web_service,kafka_consumer_11,production,us-west-2,us-west-2c,host-338,ct-6659,v2.1.0,16.0,16.0,5,low,scen_000011,top_0011
consumer_12,web_service,kafka_consumer_12,production,us-west-2,us-west-2b,host-289,ct-4334,v1.6.0,8.0,64.0,2,low,scen_000011,top_0011
consumer_13,web_service,kafka_consumer_13,production,us-west-2,us-west-2a,host-208,ct-2635,v3.8.0,16.0,4.0,3,low,scen_000011,top_0011
consumer_14,web_service,kafka_consumer_14,production,us-west-2,us-west-2a,host-194,ct-6732,v1.2.0,4.0,32.0,1,low,scen_000011,top_0011
consumer_15,web_service,kafka_consumer_15,production,us-west-2,us-west-2a,host-335,ct-2119,v3.7.0,2.0,64.0,2,low,scen_000011,top_0011
consumer_16,web_service,kafka_consumer_16,production,us-west-2,us-west-2c,host-854,ct-9884,v2.6.0,2.0,16.0,1,low,scen_000011,top_0011
consumer_17,web_service,kafka_consumer_17,production,us-west-2,us-west-2a,host-642,ct-7724,v1.4.0,16.0,4.0,5,low,scen_000011,top_0011
consumer_18,web_service,kafka_consumer_18,production,us-west-2,us-west-2b,host-977,ct-3093,v1.6.0,2.0,4.0,2,low,scen_000011,top_0011
consumer_19,web_service,kafka_consumer_19,production,us-west-2,us-west-2a,host-808,ct-6018,v2.9.0,8.0,32.0,1,low,scen_000011,top_0011
consumer_20,web_service,kafka_consumer_20,production,us-west-2,us-west-2b,host-634,ct-4002,v2.0.0,2.0,64.0,4,low,scen_000011,top_0011
consumer_21,web_service,kafka_consumer_21,production,us-west-2,us-west-2b,host-977,ct-4372,v1.7.0,4.0,32.0,2,low,scen_000011,top_0011
consumer_22,web_service,kafka_consumer_22,production,us-west-2,us-west-2a,host-883,ct-6198,v2.5.0,8.0,64.0,3,low,scen_000011,top_0011
consumer_23,web_service,kafka_consumer_23,production,us-west-2,us-west-2c,host-735,ct-6530,v1.9.0,16.0,64.0,2,low,scen_000011,top_0011
consumer_24,web_service,kafka_consumer_24,production,us-west-2,us-west-2a,host-606,ct-1455,v1.4.0,16.0,32.0,1,low,scen_000011,top_0011
consumer_25,web_service,kafka_consumer_25,production,us-west-2,us-west-2b,host-908,ct-7900,v1.5.0,8.0,16.0,4,low,scen_000011,top_0011
consumer_26,web_service,kafka_consumer_26,production,us-west-2,us-west-2c,host-394,ct-2898,v2.6.0,4.0,4.0,5,low,scen_000011,top_0011
consumer_27,web_service,kafka_consumer_27,production,us-west-2,us-west-2b,host-302,ct-6133,v2.7.0,4.0,64.0,4,low,scen_000011,top_0011
consumer_28,web_service,kafka_consumer_28,production,us-west-2,us-west-2a,host-710,ct-2190,v3.9.0,2.0,16.0,3,low,scen_000011,top_0011
consumer_29,web_service,kafka_consumer_29,production,us-west-2,us-west-2c,host-615,ct-1509,v1.5.0,4.0,16.0,4,low,scen_000011,top_0011
consumer_30,web_service,kafka_consumer_30,production,us-west-2,us-west-2a,host-759,ct-3081,v2.5.0,2.0,8.0,5,low,scen_000011,top_0011
consumer_31,web_service,kafka_consumer_31,production,us-west-2,us-west-2c,host-790,ct-7534,v2.4.0,16.0,32.0,2,low,scen_000011,top_0011
gw_01,api_gateway,api_gateway,production,us-west-2,us-west-2b,host-523,ct-1027,v2.0.0,2.0,64.0,2,critical,scen_000012,top_0012
rec_01,recommendation_service,recommendation_service,production,us-west-2,us-west-2c,host-755,ct-1858,v1.2.0,4.0,32.0,1,high,scen_000012,top_0012
es_01,elasticsearch,elasticsearch,production,us-west-2,us-west-2a,host-553,ct-7440,v1.5.0,2.0,64.0,1,critical,scen_000012,top_0012
redis_01,redis,redis,production,us-west-2,us-west-2a,host-356,ct-7666,v3.7.0,8.0,64.0,5,critical,scen_000012,top_0012
mongo_01,mongodb,mongodb,production,us-west-2,us-west-2b,host-828,ct-5240,v2.2.0,16.0,16.0,5,high,scen_000012,top_0012
search_node_1,user_service,search_aux_1,production,us-west-2,us-west-2a,host-855,ct-7320,v3.0.0,8.0,4.0,4,medium,scen_000012,top_0012
search_node_2,user_service,search_aux_2,production,us-west-2,us-west-2c,host-549,ct-1259,v1.4.0,4.0,4.0,1,medium,scen_000012,top_0012
search_node_3,user_service,search_aux_3,production,us-west-2,us-west-2c,host-265,ct-1320,v1.2.0,4.0,64.0,1,medium,scen_000012,top_0012
search_node_4,user_service,search_aux_4,production,us-west-2,us-west-2c,host-713,ct-6585,v3.5.0,16.0,4.0,3,medium,scen_000012,top_0012
search_node_5,user_service,search_aux_5,production,us-west-2,us-west-2b,host-817,ct-6818,v1.7.0,16.0,16.0,2,medium,scen_000012,top_0012
search_node_6,user_service,search_aux_6,production,us-west-2,us-west-2a,host-978,ct-2572,v2.0.0,4.0,64.0,5,medium,scen_000012,top_0012
search_node_7,user_service,search_aux_7,production,us-west-2,us-west-2a,host-995,ct-1586,v3.3.0,4.0,32.0,3,medium,scen_000012,top_0012
search_node_8,user_service,search_aux_8,production,us-west-2,us-west-2b,host-983,ct-3951,v3.8.0,2.0,8.0,3,medium,scen_000012,top_0012
search_node_9,user_service,search_aux_9,production,us-west-2,us-west-2b,host-404,ct-7586,v2.6.0,2.0,8.0,5,medium,scen_000012,top_0012
search_node_10,user_service,search_aux_10,production,us-west-2,us-west-2a,host-545,ct-2872,v1.4.0,8.0,4.0,1,medium,scen_000012,top_0012
search_node_11,user_service,search_aux_11,production,us-west-2,us-west-2b,host-417,ct-3733,v1.1.0,2.0,8.0,1,medium,scen_000012,top_0012
search_node_12,user_service,search_aux_12,production,us-west-2,us-west-2b,host-574,ct-4366,v3.7.0,8.0,8.0,5,medium,scen_000012,top_0012
search_node_13,user_service,search_aux_13,production,us-west-2,us-west-2b,host-559,ct-8532,v1.1.0,16.0,4.0,3,medium,scen_000012,top_0012
search_node_14,user_service,search_aux_14,production,us-west-2,us-west-2a,host-333,ct-4189,v2.9.0,16.0,32.0,3,medium,scen_000012,top_0012
search_node_15,user_service,search_aux_15,production,us-west-2,us-west-2a,host-187,ct-3913,v3.9.0,4.0,4.0,1,medium,scen_000012,top_0012
search_node_16,user_service,search_aux_16,production,us-west-2,us-west-2b,host-565,ct-3079,v3.7.0,2.0,16.0,4,medium,scen_000012,top_0012
search_node_17,user_service,search_aux_17,production,us-west-2,us-west-2c,host-288,ct-6304,v1.5.0,4.0,16.0,3,medium,scen_000012,top_0012
search_node_18,user_service,search_aux_18,production,us-west-2,us-west-2c,host-817,ct-9850,v3.3.0,16.0,32.0,2,medium,scen_000012,top_0012
search_node_19,user_service,search_aux_19,production,us-west-2,us-west-2a,host-525,ct-5750,v2.5.0,4.0,64.0,1,medium,scen_000012,top_0012
search_node_20,user_service,search_aux_20,production,us-west-2,us-west-2a,host-573,ct-9471,v1.0.0,2.0,4.0,4,medium,scen_000012,top_0012
search_node_21,user_service,search_aux_21,production,us-west-2,us-west-2b,host-220,ct-8367,v2.1.0,16.0,8.0,3,medium,scen_000012,top_0012
search_node_22,user_service,search_aux_22,production,us-west-2,us-west-2a,host-153,ct-1722,v2.4.0,2.0,16.0,4,medium,scen_000012,top_0012
search_node_23,user_service,search_aux_23,production,us-west-2,us-west-2a,host-317,ct-8165,v1.4.0,8.0,64.0,2,medium,scen_000012,top_0012
search_node_24,user_service,search_aux_24,production,us-west-2,us-west-2b,host-956,ct-3554,v1.9.0,4.0,16.0,2,medium,scen_000012,top_0012
search_node_25,user_service,search_aux_25,production,us-west-2,us-west-2b,host-176,ct-1288,v1.9.0,16.0,4.0,2,medium,scen_000012,top_0012
search_node_26,user_service,search_aux_26,production,us-west-2,us-west-2b,host-544,ct-3795,v3.0.0,2.0,64.0,4,medium,scen_000012,top_0012
search_node_27,user_service,search_aux_27,production,us-west-2,us-west-2c,host-707,ct-8026,v3.4.0,16.0,4.0,2,medium,scen_000012,top_0012
search_node_28,user_service,search_aux_28,production,us-west-2,us-west-2a,host-159,ct-7083,v2.2.0,2.0,4.0,4,medium,scen_000012,top_0012
search_node_29,user_service,search_aux_29,production,us-west-2,us-west-2b,host-157,ct-9944,v2.8.0,16.0,32.0,2,medium,scen_000012,top_0012
search_node_30,user_service,search_aux_30,production,us-west-2,us-west-2c,host-676,ct-4999,v1.5.0,2.0,16.0,2,medium,scen_000012,top_0012
search_node_31,user_service,search_aux_31,production,us-west-2,us-west-2b,host-186,ct-8158,v1.3.0,2.0,32.0,2,medium,scen_000012,top_0012
search_node_32,user_service,search_aux_32,production,us-west-2,us-west-2c,host-652,ct-9972,v1.7.0,8.0,4.0,1,medium,scen_000012,top_0012
search_node_33,user_service,search_aux_33,production,us-west-2,us-west-2c,host-158,ct-3224,v1.0.0,8.0,8.0,5,medium,scen_000012,top_0012
search_node_34,user_service,search_aux_34,production,us-west-2,us-west-2c,host-584,ct-3524,v3.1.0,16.0,8.0,1,medium,scen_000012,top_0012
search_node_35,user_service,search_aux_35,production,us-west-2,us-west-2b,host-849,ct-7285,v3.3.0,2.0,8.0,1,medium,scen_000012,top_0012
