scenario_id,incident_id,candidate_node_id,candidate_service,candidate_root_cause_type,temporal_score,severity_score,topology_score,metric_anomaly_score,log_evidence_score,trace_evidence_score,upstream_score,is_root_cause
scen_000009,inc_scen_000009_01,ingest_01,ingestion_gateway,network_latency,0.16,0.8,0.25,0.63,0.53,0.75,0.4,0
scen_000009,inc_scen_000009_01,kafka_broker,kafka,network_latency,0.71,0.16,0.45,0.48,0.68,0.82,0.24,0
scen_000009,inc_scen_000009_01,notif_01,notification_service,cpu_saturation,0.14,0.46,0.49,0.43,0.23,0.13,0.25,0
scen_000009,inc_scen_000009_01,user_01,user_service,network_latency,0.23,0.6,0.29,0.69,0.26,0.22,0.1,0
scen_000009,inc_scen_000009_01,db_event,mysql,database_slow_queries,0.9,0.72,0.89,0.79,0.75,0.86,0.89,1
scen_000009,inc_scen_000009_01,consumer_1,kafka_consumer_1,cpu_saturation,0.8,0.24,0.26,0.38,0.23,0.18,0.06,0
scen_000009,inc_scen_000009_01,consumer_2,kafka_consumer_2,network_latency,0.27,0.23,0.51,0.21,0.4,0.59,0.06,0
scen_000009,inc_scen_000009_01,consumer_3,kafka_consumer_3,cpu_saturation,0.51,0.79,0.55,0.16,0.22,0.31,0.1,0
scen_000009,inc_scen_000009_01,consumer_4,kafka_consumer_4,network_latency,0.2,0.17,0.21,0.6,0.44,0.53,0.08,0
scen_000009,inc_scen_000009_01,consumer_5,kafka_consumer_5,network_latency,0.49,0.55,0.14,0.7,0.12,0.79,0.21,0
scen_000009,inc_scen_000009_01,consumer_6,kafka_consumer_6,slow_query,0.64,0.16,0.55,0.17,0.65,0.27,0.33,0
scen_000009,inc_scen_000009_01,consumer_7,kafka_consumer_7,slow_query,0.38,0.28,0.27,0.47,0.61,0.48,0.34,0
scen_000009,inc_scen_000009_01,consumer_8,kafka_consumer_8,slow_query,0.35,0.48,0.4,0.55,0.21,0.18,0.35,0
scen_000009,inc_scen_000009_01,consumer_9,kafka_consumer_9,network_latency,0.29,0.27,0.12,0.62,0.28,0.45,0.41,0
scen_000009,inc_scen_000009_01,consumer_10,kafka_consumer_10,network_latency,0.48,0.51,0.59,0.53,0.34,0.2,0.17,0
scen_000009,inc_scen_000009_01,consumer_11,kafka_consumer_11,network_latency,0.11,0.75,0.49,0.3,0.5,0.31,0.49,0
scen_000009,inc_scen_000009_01,consumer_12,kafka_consumer_12,cpu_saturation,0.84,0.38,0.48,0.44,0.05,0.25,0.3,0
scen_000009,inc_scen_000009_01,consumer_13,kafka_consumer_13,cpu_saturation,0.81,0.89,0.58,0.13,0.32,0.59,0.24,0
scen_000009,inc_scen_000009_01,consumer_14,kafka_consumer_14,slow_query,0.37,0.66,0.39,0.53,0.21,0.17,0.29,0
scen_000009,inc_scen_000009_01,consumer_15,kafka_consumer_15,slow_query,0.56,0.22,0.58,0.37,0.21,0.57,0.21,0
scen_000009,inc_scen_000009_01,consumer_16,kafka_consumer_16,cpu_saturation,0.39,0.31,0.13,0.23,0.21,0.82,0.38,0
scen_000009,inc_scen_000009_01,consumer_17,kafka_consumer_17,cpu_saturation,0.75,0.64,0.52,0.48,0.29,0.17,0.26,0
scen_000009,inc_scen_000009_01,consumer_18,kafka_consumer_18,cpu_saturation,0.37,0.37,0.39,0.14,0.47,0.15,0.37,0
scen_000009,inc_scen_000009_01,consumer_19,kafka_consumer_19,cpu_saturation,0.81,0.55,0.22,0.19,0.41,0.56,0.44,0
scen_000009,inc_scen_000009_01,consumer_20,kafka_consumer_20,slow_query,0.25,0.18,0.36,0.53,0.61,0.29,0.06,0
scen_000009,inc_scen_000009_01,consumer_21,kafka_consumer_21,slow_query,0.51,0.24,0.12,0.76,0.33,0.78,0.26,0
scen_000009,inc_scen_000009_01,consumer_22,kafka_consumer_22,slow_query,0.84,0.71,0.21,0.22,0.66,0.22,0.36,0
scen_000009,inc_scen_000009_01,consumer_23,kafka_consumer_23,network_latency,0.33,0.9,0.49,0.53,0.13,0.1,0.31,0
scen_000009,inc_scen_000009_01,consumer_24,kafka_consumer_24,network_latency,0.22,0.31,0.34,0.34,0.57,0.57,0.47,0
scen_000009,inc_scen_000009_01,consumer_25,kafka_consumer_25,cpu_saturation,0.49,0.25,0.21,0.11,0.46,0.32,0.37,0
scen_000009,inc_scen_000009_01,consumer_26,kafka_consumer_26,network_latency,0.64,0.76,0.5,0.79,0.49,0.57,0.3,0
scen_000009,inc_scen_000009_01,consumer_27,kafka_consumer_27,network_latency,0.19,0.19,0.59,0.49,0.52,0.27,0.43,0
scen_000009,inc_scen_000009_01,consumer_28,kafka_consumer_28,cpu_saturation,0.17,0.77,0.5,0.75,0.23,0.74,0.26,0
scen_000010,inc_scen_000010_01,ingest_01,ingestion_gateway,cpu_saturation,0.11,0.38,0.58,0.64,0.2,0.16,0.25,0
scen_000010,inc_scen_000010_01,kafka_broker,kafka,cpu_saturation,0.81,0.64,0.56,0.63,0.43,0.55,0.06,0
scen_000010,inc_scen_000010_01,notif_01,notification_service,network_latency,0.14,0.44,0.34,0.65,0.67,0.72,0.49,0
scen_000010,inc_scen_000010_01,user_01,user_service,slow_query,0.45,0.83,0.12,0.51,0.19,0.14,0.14,0
scen_000010,inc_scen_000010_01,db_event,mysql,slow_query,0.42,0.56,0.12,0.71,0.18,0.68,0.2,0
scen_000010,inc_scen_000010_01,consumer_1,kafka_consumer_1,cpu_saturation,0.61,0.22,0.4,0.27,0.52,0.55,0.11,0
scen_000010,inc_scen_000010_01,consumer_2,kafka_consumer_2,cpu_saturation,0.48,0.39,0.52,0.41,0.45,0.19,0.18,0
scen_000010,inc_scen_000010_01,consumer_3,kafka_consumer_3,slow_query,0.63,0.84,0.47,0.48,0.42,0.61,0.29,0
scen_000010,inc_scen_000010_01,consumer_4,kafka_consumer_4,slow_query,0.21,0.71,0.13,0.21,0.11,0.32,0.26,0
scen_000010,inc_scen_000010_01,consumer_5,kafka_consumer_5,slow_query,0.16,0.35,0.28,0.33,0.67,0.76,0.34,0
scen_000010,inc_scen_000010_01,consumer_6,kafka_consumer_6,slow_query,0.37,0.59,0.27,0.16,0.34,0.79,0.09,0
scen_000010,inc_scen_000010_01,consumer_7,kafka_consumer_7,network_latency,0.21,0.22,0.26,0.54,0.15,0.28,0.21,0
scen_000010,inc_scen_000010_01,consumer_8,kafka_consumer_8,database_outage,0.76,0.83,0.91,0.75,0.88,0.94,0.97,1
scen_000010,inc_scen_000010_01,consumer_9,kafka_consumer_9,network_latency,0.16,0.82,0.11,0.18,0.35,0.66,0.2,0
scen_000010,inc_scen_000010_01,consumer_10,kafka_consumer_10,network_latency,0.56,0.74,0.44,0.1,0.22,0.2,0.16,0
scen_000010,inc_scen_000010_01,consumer_11,kafka_consumer_11,slow_query,0.68,0.69,0.23,0.36,0.32,0.83,0.17,0
scen_000010,inc_scen_000010_01,consumer_12,kafka_consumer_12,cpu_saturation,0.81,0.7,0.44,0.8,0.49,0.15,0.31,0
scen_000011,inc_scen_000011_01,ingest_01,ingestion_gateway,slow_query,0.27,0.45,0.25,0.21,0.15,0.35,0.36,0
scen_000011,inc_scen_000011_01,kafka_broker,kafka,cpu_saturation,0.57,0.4,0.59,0.13,0.7,0.17,0.39,0
scen_000011,inc_scen_000011_01,notif_01,notification_service,slow_query,0.71,0.82,0.22,0.6,0.4,0.73,0.12,0
scen_000011,inc_scen_000011_01,user_01,user_service,slow_query,0.46,0.38,0.51,0.46,0.58,0.64,0.05,0
scen_000011,inc_scen_000011_01,db_event,mysql,slow_query,0.13,0.46,0.4,0.61,0.2,0.7,0.16,0
scen_000011,inc_scen_000011_01,consumer_1,kafka_consumer_1,slow_query,0.34,0.63,0.52,0.17,0.16,0.57,0.08,0
scen_000011,inc_scen_000011_01,consumer_2,kafka_consumer_2,cpu_saturation,0.18,0.62,0.36,0.6,0.49,0.56,0.23,0
scen_000011,inc_scen_000011_01,consumer_3,kafka_consumer_3,cpu_saturation,0.36,0.28,0.59,0.14,0.38,0.71,0.36,0
scen_000011,inc_scen_000011_01,consumer_4,kafka_consumer_4,cpu_saturation,0.49,0.65,0.22,0.71,0.46,0.58,0.07,0
scen_000011,inc_scen_000011_01,consumer_5,kafka_consumer_5,cpu_saturation,0.27,0.56,0.15,0.2,0.1,0.42,0.14,0
scen_000011,inc_scen_000011_01,consumer_6,kafka_consumer_6,slow_query,0.34,0.2,0.21,0.6,0.48,0.72,0.49,0
scen_000011,inc_scen_000011_01,consumer_7,kafka_consumer_7,cpu_saturation,0.61,0.33,0.5,0.23,0.1,0.44,0.32,0
scen_000011,inc_scen_000011_01,consumer_8,kafka_consumer_8,cpu_saturation,0.24,0.68,0.18,0.7,0.44,0.18,0.41,0
scen_000011,inc_scen_000011_01,consumer_9,kafka_consumer_9,slow_query,0.62,0.89,0.45,0.52,0.12,0.39,0.07,0
scen_000011,inc_scen_000011_01,consumer_10,kafka_consumer_10,cpu_saturation,0.2,0.75,0.38,0.22,0.59,0.36,0.38,0
scen_000011,inc_scen_000011_01,consumer_11,kafka_consumer_11,slow_query,0.77,0.16,0.33,0.76,0.34,0.62,0.16,0
scen_000011,inc_scen_000011_01,consumer_12,kafka_consumer_12,cpu_saturation,0.9,0.73,0.86,0.77,0.89,0.92,0.92,1
scen_000011,inc_scen_000011_01,consumer_13,kafka_consumer_13,slow_query,0.61,0.19,0.43,0.48,0.28,0.29,0.31,0
scen_000011,inc_scen_000011_01,consumer_14,kafka_consumer_14,slow_query,0.61,0.28,0.6,0.7,0.56,0.18,0.47,0
scen_000011,inc_scen_000011_01,consumer_15,kafka_consumer_15,cpu_saturation,0.71,0.46,0.34,0.36,0.67,0.72,0.23,0
scen_000011,inc_scen_000011_01,consumer_16,kafka_consumer_16,cpu_saturation,0.67,0.58,0.4,0.68,0.66,0.11,0.06,0
scen_000011,inc_scen_000011_01,consumer_17,kafka_consumer_17,cpu_saturation,0.82,0.31,0.46,0.25,0.51,0.29,0.1,0
scen_000011,inc_scen_000011_01,consumer_18,kafka_consumer_18,network_latency,0.67,0.29,0.44,0.58,0.57,0.73,0.33,0
scen_000011,inc_scen_000011_01,consumer_19,kafka_consumer_19,slow_query,0.12,0.5,0.43,0.38,0.43,0.3,0.16,0
scen_000011,inc_scen_000011_01,consumer_20,kafka_consumer_20,slow_query,0.38,0.53,0.13,0.49,0.06,0.63,0.39,0
scen_000011,inc_scen_000011_01,consumer_21,kafka_consumer_21,cpu_saturation,0.32,0.51,0.34,0.42,0.47,0.59,0.32,0
scen_000011,inc_scen_000011_01,consumer_22,kafka_consumer_22,network_latency,0.42,0.55,0.35,0.54,0.14,0.19,0.35,0
scen_000011,inc_scen_000011_01,consumer_23,kafka_consumer_23,network_latency,0.28,0.28,0.48,0.25,0.38,0.72,0.3,0
scen_000011,inc_scen_000011_01,consumer_24,kafka_consumer_24,cpu_saturation,0.79,0.63,0.3,0.26,0.61,0.19,0.46,0
scen_000011,inc_scen_000011_01,consumer_25,kafka_consumer_25,network_latency,0.39,0.37,0.6,0.57,0.14,0.29,0.09,0
scen_000011,inc_scen_000011_01,consumer_26,kafka_consumer_26,slow_query,0.84,0.52,0.58,0.28,0.2,0.78,0.06,0
scen_000011,inc_scen_000011_01,consumer_27,kafka_consumer_27,cpu_saturation,0.83,0.83,0.55,0.28,0.41,0.52,0.2,0
scen_000011,inc_scen_000011_01,consumer_28,kafka_consumer_28,cpu_saturation,0.71,0.11,0.11,0.42,0.19,0.25,0.47,0
scen_000011,inc_scen_000011_01,consumer_29,kafka_consumer_29,network_latency,0.24,0.57,0.41,0.43,0.69,0.22,0.16,0
scen_000011,inc_scen_000011_01,consumer_30,kafka_consumer_30,slow_query,0.48,0.89,0.58,0.59,0.23,0.81,0.24,0
scen_000011,inc_scen_000011_01,consumer_31,kafka_consumer_31,cpu_saturation,0.74,0.89,0.2,0.6,0.26,0.31,0.3,0
scen_000012,inc_scen_000012_01,gw_01,api_gateway,network_latency,0.62,0.25,0.12,0.35,0.61,0.39,0.21,0
scen_000012,inc_scen_000012_01,rec_01,recommendation_service,slow_query,0.44,0.23,0.28,0.67,0.33,0.2,0.19,0
scen_000012,inc_scen_000012_01,es_01,elasticsearch,cpu_saturation,0.44,0.7,0.1,0.29,0.12,0.46,0.45,0
scen_000012,inc_scen_000012_01,redis_01,redis,cpu_saturation,0.36,0.38,0.26,0.46,0.19,0.59,0.1,0
scen_000012,inc_scen_000012_01,mongo_01,mongodb,cpu_saturation,0.61,0.64,0.28,0.38,0.48,0.2,0.41,0
scen_000012,inc_scen_000012_01,search_node_1,search_aux_1,slow_query,0.83,0.32,0.19,0.68,0.17,0.45,0.19,0
scen_000012,inc_scen_000012_01,search_node_2,search_aux_2,network_latency,0.24,0.14,0.6,0.8,0.62,0.7,0.38,0
scen_000012,inc_scen_000012_01,search_node_3,search_aux_3,cpu_saturation,0.61,0.87,0.35,0.75,0.46,0.12,0.31,0
scen_000012,inc_scen_000012_01,search_node_4,search_aux_4,network_latency,0.66,0.68,0.28,0.41,0.69,0.13,0.43,0
scen_000012,inc_scen_000012_01,search_node_5,search_aux_5,cpu_saturation,0.73,0.53,0.25,0.61,0.63,0.47,0.12,0
scen_000012,inc_scen_000012_01,search_node_6,search_aux_6,cpu_saturation,0.57,0.19,0.49,0.41,0.63,0.59,0.05,0
scen_000012,inc_scen_000012_01,search_node_7,search_aux_7,network_latency,0.71,0.41,0.19,0.24,0.59,0.28,0.4,0
scen_000012,inc_scen_000012_01,search_node_8,search_aux_8,slow_query,0.76,0.89,0.53,0.44,0.61,0.62,0.13,0
scen_000012,inc_scen_000012_01,search_node_9,search_aux_9,cpu_saturation,0.77,0.28,0.19,0.19,0.58,0.46,0.3,0
scen_000012,inc_scen_000012_01,search_node_10,search_aux_10,network_latency,0.7,0.46,0.28,0.44,0.29,0.72,0.1,0
scen_000012,inc_scen_000012_01,search_node_11,search_aux_11,network_latency,0.35,0.29,0.23,0.48,0.61,0.72,0.1,0
scen_000012,inc_scen_000012_01,search_node_12,search_aux_12,network_latency,0.28,0.28,0.42,0.6,0.52,0.5,0.23,0
scen_000012,inc_scen_000012_01,search_node_13,search_aux_13,network_latency,0.43,0.67,0.12,0.11,0.06,0.28,0.17,0
scen_000012,inc_scen_000012_01,search_node_14,search_aux_14,network_latency,0.44,0.37,0.26,0.59,0.69,0.52,0.3,0
scen_000012,inc_scen_000012_01,search_node_15,search_aux_15,network_latency,0.78,0.45,0.22,0.44,0.37,0.1,0.18,0
scen_000012,inc_scen_000012_01,search_node_16,search_aux_16,cpu_saturation,0.39,0.34,0.13,0.31,0.14,0.84,0.18,0
scen_000012,inc_scen_000012_01,search_node_17,search_aux_17,cpu_saturation,0.34,0.68,0.59,0.5,0.08,0.15,0.24,0
scen_000012,inc_scen_000012_01,search_node_18,search_aux_18,cpu_saturation,0.45,0.23,0.57,0.41,0.34,0.5,0.14,0
scen_000012,inc_scen_000012_01,search_node_19,search_aux_19,cpu_saturation,0.71,0.38,0.56,0.71,0.33,0.47,0.23,0
scen_000012,inc_scen_000012_01,search_node_20,search_aux_20,slow_query,0.24,0.15,0.4,0.74,0.29,0.26,0.34,0
scen_000012,inc_scen_000012_01,search_node_21,search_aux_21,cpu_saturation,0.56,0.51,0.19,0.15,0.67,0.5,0.32,0
scen_000012,inc_scen_000012_01,search_node_22,search_aux_22,slow_query,0.69,0.72,0.55,0.46,0.42,0.7,0.32,0
scen_000012,inc_scen_000012_01,search_node_23,search_aux_23,cpu_saturation,0.41,0.56,0.51,0.19,0.38,0.55,0.19,0
scen_000012,inc_scen_000012_01,search_node_24,search_aux_24,external_api_failure,0.86,0.73,0.91,0.84,0.82,0.96,0.87,1
scen_000012,inc_scen_000012_01,search_node_25,search_aux_25,cpu_saturation,0.69,0.82,0.41,0.45,0.47,0.28,0.48,0
scen_000012,inc_scen_000012_01,search_node_26,search_aux_26,network_latency,0.34,0.47,0.36,0.38,0.45,0.32,0.43,0
scen_000012,inc_scen_000012_01,search_node_27,search_aux_27,cpu_saturation,0.58,0.6,0.29,0.45,0.63,0.46,0.34,0
scen_000012,inc_scen_000012_01,search_node_28,search_aux_28,network_latency,0.41,0.29,0.38,0.31,0.14,0.32,0.47,0
scen_000012,inc_scen_000012_01,search_node_29,search_aux_29,cpu_saturation,0.48,0.81,0.56,0.18,0.31,0.31,0.42,0
scen_000012,inc_scen_000012_01,search_node_30,search_aux_30,network_latency,0.38,0.34,0.12,0.42,0.49,0.65,0.29,0
scen_000012,inc_scen_000012_01,search_node_31,search_aux_31,network_latency,0.45,0.44,0.5,0.27,0.6,0.39,0.15,0
scen_000012,inc_scen_000012_01,search_node_32,search_aux_32,slow_query,0.79,0.5,0.23,0.57,0.07,0.79,0.38,0
scen_000012,inc_scen_000012_01,search_node_33,search_aux_33,cpu_saturation,0.37,0.33,0.27,0.78,0.63,0.66,0.31,0
scen_000012,inc_scen_000012_01,search_node_34,search_aux_34,cpu_saturation,0.61,0.49,0.33,0.27,0.14,0.14,0.16,0
scen_000012,inc_scen_000012_01,search_node_35,search_aux_35,slow_query,0.27,0.41,0.4,0.76,0.37,0.71,0.14,0
scen_000012,inc_scen_000012_01,search_node_36,search_aux_36,network_latency,0.18,0.78,0.51,0.72,0.52,0.24,0.12,0
scen_000012,inc_scen_000012_01,search_node_37,search_aux_37,network_latency,0.76,0.45,0.13,0.58,0.2,0.48,0.39,0
scen_000012,inc_scen_000012_01,search_node_38,search_aux_38,slow_query,0.46,0.49,0.5,0.63,0.64,0.24,0.37,0
scen_000012,inc_scen_000012_01,search_node_39,search_aux_39,slow_query,0.38,0.85,0.18,0.7,0.2,0.84,0.24,0
scen_000012,inc_scen_000012_01,search_node_40,search_aux_40,cpu_saturation,0.64,0.39,0.38,0.41,0.52,0.66,0.07,0
scen_000012,inc_scen_000012_01,search_node_41,search_aux_41,slow_query,0.61,0.48,0.51,0.28,0.61,0.39,0.06,0
scen_000012,inc_scen_000012_01,search_node_42,search_aux_42,cpu_saturation,0.28,0.51,0.54,0.17,0.12,0.38,0.42,0
scen_000012,inc_scen_000012_01,search_node_43,search_aux_43,slow_query,0.61,0.45,0.28,0.61,0.55,0.31,0.07,0
scen_000013,inc_scen_000013_01,gw_01,api_gateway,network_latency,0.12,0.12,0.13,0.13,0.56,0.7,0.21,0
scen_000013,inc_scen_000013_01,auth_01,auth_service,cpu_saturation,0.36,0.81,0.28,0.6,0.37,0.36,0.09,0
scen_000013,inc_scen_000013_01,order_01,order_service,slow_query,0.35,0.13,0.51,0.26,0.49,0.76,0.19,0
scen_000013,inc_scen_000013_01,pay_01,payment_service,cpu_saturation,0.66,0.15,0.14,0.32,0.13,0.15,0.28,0
scen_000013,inc_scen_000013_01,inv_01,inventory_service,slow_query,0.2,0.7,0.2,0.21,0.56,0.42,0.16,0
scen_000013,inc_scen_000013_01,db_master,postgresql,cpu_saturation,0.66,0.3,0.46,0.51,0.26,0.43,0.19,0
scen_000013,inc_scen_000013_01,cache_01,redis,slow_query,0.32,0.38,0.36,0.21,0.57,0.61,0.24,0
scen_000013,inc_scen_000013_01,mq_01,kafka,slow_query,0.2,0.49,0.26,0.55,0.63,0.57,0.27,0
scen_000013,inc_scen_000013_01,ecom_aux_1,user_service_1,network_latency,0.75,0.46,0.49,0.59,0.2,0.81,0.14,0
scen_000013,inc_scen_000013_01,ecom_aux_2,user_service_2,cpu_saturation,0.53,0.2,0.17,0.14,0.52,0.69,0.32,0
scen_000013,inc_scen_000013_01,ecom_aux_3,user_service_3,slow_query,0.1,0.43,0.18,0.75,0.61,0.46,0.33,0
scen_000013,inc_scen_000013_01,ecom_aux_4,user_service_4,cpu_saturation,0.47,0.58,0.31,0.79,0.13,0.34,0.06,0
scen_000013,inc_scen_000013_01,ecom_aux_5,user_service_5,network_latency,0.69,0.41,0.57,0.51,0.51,0.64,0.41,0
scen_000013,inc_scen_000013_01,ecom_aux_6,user_service_6,cpu_saturation,0.11,0.27,0.24,0.53,0.31,0.58,0.34,0
scen_000013,inc_scen_000013_01,ecom_aux_7,user_service_7,network_latency,0.61,0.16,0.16,0.15,0.33,0.34,0.41,0
scen_000013,inc_scen_000013_01,ecom_aux_8,user_service_8,cpu_saturation,0.28,0.14,0.48,0.32,0.11,0.21,0.21,0
scen_000013,inc_scen_000013_01,ecom_aux_9,user_service_9,cpu_saturation,0.26,0.35,0.24,0.33,0.68,0.59,0.23,0
scen_000013,inc_scen_000013_01,ecom_aux_10,user_service_10,slow_query,0.75,0.3,0.44,0.36,0.43,0.77,0.48,0
scen_000013,inc_scen_000013_01,ecom_aux_11,user_service_11,cpu_saturation,0.67,0.65,0.13,0.46,0.07,0.57,0.27,0
scen_000013,inc_scen_000013_01,ecom_aux_12,user_service_12,network_latency,0.21,0.51,0.25,0.11,0.28,0.63,0.49,0
scen_000013,inc_scen_000013_01,ecom_aux_13,user_service_13,cpu_saturation,0.84,0.24,0.52,0.76,0.59,0.63,0.12,0
scen_000013,inc_scen_000013_01,ecom_aux_14,user_service_14,network_latency,0.85,0.8,0.81,0.79,0.73,0.78,0.95,1
scen_000013,inc_scen_000013_01,ecom_aux_15,user_service_15,cpu_saturation,0.5,0.82,0.59,0.24,0.13,0.32,0.4,0
scen_000013,inc_scen_000013_01,ecom_aux_16,user_service_16,cpu_saturation,0.37,0.21,0.38,0.48,0.39,0.2,0.23,0
scen_000013,inc_scen_000013_01,ecom_aux_17,user_service_17,slow_query,0.46,0.5,0.49,0.19,0.18,0.61,0.47,0
scen_000013,inc_scen_000013_01,ecom_aux_18,user_service_18,slow_query,0.78,0.19,0.48,0.45,0.61,0.28,0.24,0
scen_000013,inc_scen_000013_01,ecom_aux_19,user_service_19,network_latency,0.41,0.21,0.4,0.65,0.49,0.15,0.24,0
scen_000013,inc_scen_000013_01,ecom_aux_20,user_service_20,slow_query,0.41,0.18,0.4,0.47,0.28,0.33,0.44,0
scen_000013,inc_scen_000013_01,ecom_aux_21,user_service_21,network_latency,0.34,0.78,0.29,0.52,0.53,0.79,0.43,0
scen_000013,inc_scen_000013_01,ecom_aux_22,user_service_22,slow_query,0.69,0.13,0.14,0.79,0.35,0.64,0.3,0
scen_000013,inc_scen_000013_01,ecom_aux_23,user_service_23,slow_query,0.15,0.58,0.56,0.69,0.4,0.75,0.34,0
scen_000013,inc_scen_000013_01,ecom_aux_24,user_service_24,network_latency,0.41,0.6,0.35,0.63,0.43,0.84,0.35,0
scen_000013,inc_scen_000013_01,ecom_aux_25,user_service_25,network_latency,0.48,0.54,0.12,0.33,0.56,0.64,0.26,0
scen_000013,inc_scen_000013_01,ecom_aux_26,user_service_26,network_latency,0.45,0.33,0.47,0.32,0.54,0.2,0.45,0
scen_000013,inc_scen_000013_01,ecom_aux_27,user_service_27,cpu_saturation,0.5,0.69,0.53,0.4,0.27,0.51,0.48,0
scen_000013,inc_scen_000013_01,ecom_aux_28,user_service_28,cpu_saturation,0.19,0.55,0.19,0.65,0.62,0.14,0.23,0
scen_000013,inc_scen_000013_01,ecom_aux_29,user_service_29,cpu_saturation,0.13,0.37,0.25,0.48,0.27,0.79,0.23,0
scen_000014,inc_scen_000014_01,ingest_01,ingestion_gateway,network_latency,0.55,0.53,0.42,0.33,0.35,0.16,0.07,0
scen_000014,inc_scen_000014_01,kafka_broker,kafka,cpu_saturation,0.22,0.8,0.26,0.15,0.18,0.24,0.36,0
scen_000014,inc_scen_000014_01,notif_01,notification_service,network_latency,0.19,0.43,0.31,0.53,0.62,0.47,0.48,0
scen_000014,inc_scen_000014_01,user_01,user_service,network_latency,0.65,0.67,0.16,0.5,0.29,0.39,0.12,0
scen_000014,inc_scen_000014_01,db_event,mysql,cpu_saturation,0.11,0.38,0.25,0.13,0.63,0.68,0.34,0
scen_000014,inc_scen_000014_01,consumer_1,kafka_consumer_1,slow_query,0.56,0.59,0.58,0.55,0.08,0.29,0.37,0
scen_000014,inc_scen_000014_01,consumer_2,kafka_consumer_2,slow_query,0.21,0.63,0.4,0.16,0.11,0.38,0.39,0
scen_000014,inc_scen_000014_01,consumer_3,kafka_consumer_3,slow_query,0.25,0.48,0.23,0.44,0.56,0.11,0.06,0
scen_000014,inc_scen_000014_01,consumer_4,kafka_consumer_4,slow_query,0.35,0.81,0.47,0.57,0.56,0.2,0.11,0
scen_000014,inc_scen_000014_01,consumer_5,kafka_consumer_5,network_latency,0.1,0.24,0.5,0.43,0.21,0.36,0.42,0
scen_000014,inc_scen_000014_01,consumer_6,kafka_consumer_6,network_latency,0.33,0.56,0.24,0.6,0.3,0.52,0.49,0
scen_000014,inc_scen_000014_01,consumer_7,kafka_consumer_7,network_latency,0.2,0.14,0.16,0.32,0.41,0.22,0.06,0
scen_000014,inc_scen_000014_01,consumer_8,kafka_consumer_8,network_latency,0.69,0.69,0.29,0.42,0.23,0.43,0.21,0
scen_000014,inc_scen_000014_01,consumer_9,kafka_consumer_9,cpu_saturation,0.6,0.27,0.45,0.4,0.68,0.45,0.45,0
scen_000014,inc_scen_000014_01,consumer_10,kafka_consumer_10,slow_query,0.49,0.65,0.16,0.48,0.62,0.35,0.38,0
scen_000014,inc_scen_000014_01,consumer_11,kafka_consumer_11,cpu_saturation,0.19,0.74,0.56,0.29,0.08,0.75,0.36,0
scen_000014,inc_scen_000014_01,consumer_12,kafka_consumer_12,cpu_saturation,0.76,0.36,0.32,0.29,0.43,0.25,0.24,0
scen_000014,inc_scen_000014_01,consumer_13,kafka_consumer_13,slow_query,0.57,0.21,0.11,0.52,0.45,0.18,0.43,0
scen_000014,inc_scen_000014_01,consumer_14,kafka_consumer_14,storage_failure,0.96,0.73,0.8,0.78,0.92,0.87,0.9,1
scen_000014,inc_scen_000014_01,consumer_15,kafka_consumer_15,cpu_saturation,0.72,0.25,0.1,0.74,0.58,0.38,0.14,0
scen_000014,inc_scen_000014_01,consumer_16,kafka_consumer_16,network_latency,0.46,0.23,0.22,0.38,0.63,0.31,0.19,0
scen_000014,inc_scen_000014_01,consumer_17,kafka_consumer_17,network_latency,0.15,0.35,0.18,0.77,0.51,0.16,0.06,0
scen_000014,inc_scen_000014_01,consumer_18,kafka_consumer_18,network_latency,0.48,0.47,0.43,0.38,0.17,0.51,0.34,0
scen_000014,inc_scen_000014_01,consumer_19,kafka_consumer_19,cpu_saturation,0.63,0.64,0.26,0.8,0.16,0.55,0.42,0
scen_000014,inc_scen_000014_02,ingest_01,ingestion_gateway,network_latency,0.41,0.35,0.19,0.36,0.31,0.75,0.39,0
scen_000014,inc_scen_000014_02,kafka_broker,kafka,cpu_saturation,0.12,0.9,0.56,0.75,0.43,0.61,0.08,0
scen_000014,inc_scen_000014_02,notif_01,notification_service,slow_query,0.73,0.53,0.37,0.27,0.22,0.55,0.36,0
scen_000014,inc_scen_000014_02,user_01,user_service,cpu_saturation,0.23,0.17,0.21,0.17,0.27,0.28,0.23,0
scen_000014,inc_scen_000014_02,db_event,mysql,network_latency,0.38,0.33,0.47,0.76,0.37,0.78,0.23,0
scen_000014,inc_scen_000014_02,consumer_1,kafka_consumer_1,authentication_failure,0.87,0.92,0.83,0.73,0.94,0.81,0.86,1
scen_000014,inc_scen_000014_02,consumer_2,kafka_consumer_2,cpu_saturation,0.75,0.47,0.22,0.3,0.68,0.83,0.06,0
scen_000014,inc_scen_000014_02,consumer_3,kafka_consumer_3,network_latency,0.67,0.21,0.19,0.54,0.26,0.79,0.22,0
scen_000014,inc_scen_000014_02,consumer_4,kafka_consumer_4,slow_query,0.42,0.2,0.27,0.16,0.53,0.77,0.3,0
scen_000014,inc_scen_000014_02,consumer_5,kafka_consumer_5,slow_query,0.79,0.56,0.25,0.22,0.19,0.12,0.36,0
scen_000014,inc_scen_000014_02,consumer_6,kafka_consumer_6,network_latency,0.18,0.21,0.59,0.38,0.63,0.48,0.22,0
